CLASS,DESCRIPTION,CORES SATISFIED,DAYS/TIMES,ROOM,INSTRUCTOR,UNITS
CHST 75 (46011),Technology and Education,"Children, Family, & Society (Pathway), Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 01:08 AM - 1:09am,ONLINE,"Day, Elizabeth B",4.00
CHST 75 (46011),Technology and Education,"Children, Family, & Society (Pathway), Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 01:08 AM - 1:09am,ONLINE,"Day, Elizabeth B",4.00
CHST 75 (46011),Technology and Education,"Children, Family, & Society (Pathway), Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 01:08 AM - 1:09am,ONLINE,"Day, Elizabeth B",4.00
CHST 75 (46011),Technology and Education,"Children, Family, & Society (Pathway), Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 01:08 AM - 1:09am,ONLINE,"Day, Elizabeth B",4.00
CHST 75 (46011),Technology and Education,"Children, Family, & Society (Pathway), Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 01:08 AM - 1:09am,ONLINE,"Day, Elizabeth B",4.00
CHST 75 (46011),Technology and Education,"Children, Family, & Society (Pathway), Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 01:08 AM - 1:09am,ONLINE,"Day, Elizabeth B",4.00
CHST 106 (46075),Urban Educ & Multiculturalism,"Children, Family, & Society (Pathway), Race Place & Soc Inequalities (Pathway), Sustainability (Pathway), Diversity, Experiential Learning for Social Justice",W 10:20 AM - 12:30pm,SCDI 2301,"Solomon, Brett Johnson",5.00
CHST 106 (46075),Urban Educ & Multiculturalism,"Children, Family, & Society (Pathway), Race Place & Soc Inequalities (Pathway), Sustainability (Pathway), Diversity, Experiential Learning for Social Justice",W 10:20 AM - 12:30pm,SCDI 2301,"Solomon, Brett Johnson",5.00
CHST 106 (46075),Urban Educ & Multiculturalism,"Children, Family, & Society (Pathway), Race Place & Soc Inequalities (Pathway), Sustainability (Pathway), Diversity, Experiential Learning for Social Justice",W 10:20 AM - 12:30pm,SCDI 2301,"Solomon, Brett Johnson",5.00
CHST 106 (46075),Urban Educ & Multiculturalism,"Children, Family, & Society (Pathway), Race Place & Soc Inequalities (Pathway), Sustainability (Pathway), Diversity, Experiential Learning for Social Justice",W 10:20 AM - 12:30pm,SCDI 2301,"Solomon, Brett Johnson",5.00
CHST 106 (46075),Urban Educ & Multiculturalism,"Children, Family, & Society (Pathway), Race Place & Soc Inequalities (Pathway), Sustainability (Pathway), Diversity, Experiential Learning for Social Justice",W 10:20 AM - 12:30pm,SCDI 2301,"Solomon, Brett Johnson",5.00
CHST 106 (46075),Urban Educ & Multiculturalism,"Children, Family, & Society (Pathway), Race Place & Soc Inequalities (Pathway), Sustainability (Pathway), Diversity, Experiential Learning for Social Justice",W 10:20 AM - 12:30pm,SCDI 2301,"Solomon, Brett Johnson",5.00
CHST 106 (46075),Urban Educ & Multiculturalism,"Children, Family, & Society (Pathway), Race Place & Soc Inequalities (Pathway), Sustainability (Pathway), Diversity, Experiential Learning for Social Justice",W 10:20 AM - 12:30pm,SCDI 2301,"Solomon, Brett Johnson",5.00
PSYC 185 (46103),Developmental Psychology,"Children, Family, & Society (Pathway)",MWR 01:50 AM - 1:51am,ONLINE,"Whitfield, Lisa C",5.00
PSYC 185 (46103),Developmental Psychology,"Children, Family, & Society (Pathway)",MWR 01:50 AM - 1:51am,ONLINE,"Whitfield, Lisa C",5.00
PSYC 185 (46103),Developmental Psychology,"Children, Family, & Society (Pathway)",MWR 01:50 AM - 1:51am,ONLINE,"Whitfield, Lisa C",5.00
PSYC 185 (46103),Developmental Psychology,"Children, Family, & Society (Pathway)",MWR 01:50 AM - 1:51am,ONLINE,"Whitfield, Lisa C",5.00
PSYC 185 (46103),Developmental Psychology,"Children, Family, & Society (Pathway)",MWR 01:50 AM - 1:51am,ONLINE,"Whitfield, Lisa C",5.00
PSYC 185 (46103),Developmental Psychology,"Children, Family, & Society (Pathway)",MWR 01:50 AM - 1:51am,ONLINE,"Whitfield, Lisa C",5.00
PSYC 185 (46103),Developmental Psychology,"Children, Family, & Society (Pathway)",MWR 01:50 AM - 1:51am,ONLINE,"Whitfield, Lisa C",5.00
COMM 130B (46077),Screenwriting,"Cinema Studies (Pathway), Advanced Writing",W 10:20 AM - 12:30pm,ONLINE,"Opper, Nicole Poppe",5.00
COMM 130B (46077),Screenwriting,"Cinema Studies (Pathway), Advanced Writing",W 10:20 AM - 12:30pm,ONLINE,"Opper, Nicole Poppe",5.00
COMM 130B (46077),Screenwriting,"Cinema Studies (Pathway), Advanced Writing",W 10:20 AM - 12:30pm,ONLINE,"Opper, Nicole Poppe",5.00
COMM 130B (46077),Screenwriting,"Cinema Studies (Pathway), Advanced Writing",W 10:20 AM - 12:30pm,ONLINE,"Opper, Nicole Poppe",5.00
COMM 130B (46077),Screenwriting,"Cinema Studies (Pathway), Advanced Writing",W 10:20 AM - 12:30pm,ONLINE,"Opper, Nicole Poppe",5.00
COMM 130B (46077),Screenwriting,"Cinema Studies (Pathway), Advanced Writing",W 10:20 AM - 12:30pm,ONLINE,"Opper, Nicole Poppe",5.00
COMM 130B (46077),Screenwriting,"Cinema Studies (Pathway), Advanced Writing",W 10:20 AM - 12:30pm,ONLINE,"Opper, Nicole Poppe",5.00
ENGL 122AW (46020),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWR 01:30 AM - 1:31am,ONLINE,"Tremblay-McGaw, Robin J",5.00
ENGL 122AW (46020),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWR 01:30 AM - 1:31am,ONLINE,"Tremblay-McGaw, Robin J",5.00
ENGL 122AW (46020),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWR 01:30 AM - 1:31am,ONLINE,"Tremblay-McGaw, Robin J",5.00
ENGL 122AW (46020),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWR 01:30 AM - 1:31am,ONLINE,"Tremblay-McGaw, Robin J",5.00
ENGL 122AW (46020),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWR 01:30 AM - 1:31am,ONLINE,"Tremblay-McGaw, Robin J",5.00
ENGL 122AW (46020),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWR 01:30 AM - 1:31am,ONLINE,"Tremblay-McGaw, Robin J",5.00
ENGL 122AW (46020),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWR 01:30 AM - 1:31am,ONLINE,"Tremblay-McGaw, Robin J",5.00
WGST 134AW (46066),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWR 01:30 AM - 1:31am,ONLINE,"Tremblay-McGaw, Robin J",5.00
WGST 134AW (46066),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWR 01:30 AM - 1:31am,ONLINE,"Tremblay-McGaw, Robin J",5.00
WGST 134AW (46066),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWR 01:30 AM - 1:31am,ONLINE,"Tremblay-McGaw, Robin J",5.00
WGST 134AW (46066),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWR 01:30 AM - 1:31am,ONLINE,"Tremblay-McGaw, Robin J",5.00
WGST 134AW (46066),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWR 01:30 AM - 1:31am,ONLINE,"Tremblay-McGaw, Robin J",5.00
WGST 134AW (46066),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWR 01:30 AM - 1:31am,ONLINE,"Tremblay-McGaw, Robin J",5.00
WGST 134AW (46066),"Film, Gender, & Sexuality","Cinema Studies (Pathway), Gender, Sexuality & the Body (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MWR 01:30 AM - 1:31am,ONLINE,"Tremblay-McGaw, Robin J",5.00
CHST 4 (46010),Cultural Competence & Humility,"Democracy (Pathway), Civic Engagement, Diversity",MWR 01:06 AM - 1:07am,ONLINE,"Solomon, Brett Johnson",4.00
CHST 4 (46010),Cultural Competence & Humility,"Democracy (Pathway), Civic Engagement, Diversity",MWR 01:06 AM - 1:07am,ONLINE,"Solomon, Brett Johnson",4.00
CHST 4 (46010),Cultural Competence & Humility,"Democracy (Pathway), Civic Engagement, Diversity",MWR 01:06 AM - 1:07am,ONLINE,"Solomon, Brett Johnson",4.00
CHST 4 (46010),Cultural Competence & Humility,"Democracy (Pathway), Civic Engagement, Diversity",MWR 01:06 AM - 1:07am,ONLINE,"Solomon, Brett Johnson",4.00
CHST 4 (46010),Cultural Competence & Humility,"Democracy (Pathway), Civic Engagement, Diversity",MWR 01:06 AM - 1:07am,ONLINE,"Solomon, Brett Johnson",4.00
CHST 4 (46010),Cultural Competence & Humility,"Democracy (Pathway), Civic Engagement, Diversity",MWR 01:06 AM - 1:07am,ONLINE,"Solomon, Brett Johnson",4.00
CHST 4 (46010),Cultural Competence & Humility,"Democracy (Pathway), Civic Engagement, Diversity",MWR 01:06 AM - 1:07am,ONLINE,"Solomon, Brett Johnson",4.00
ENVS 22 (46021),Intro to Environmental Studies,"Democracy (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Vocation (Pathway), Civic Engagement",MTR 10:20 AM - 12:30pm,ONLINE,"Grudin, Theodore Robert",4.00
ENVS 22 (46021),Intro to Environmental Studies,"Democracy (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Vocation (Pathway), Civic Engagement",MTR 10:20 AM - 12:30pm,ONLINE,"Grudin, Theodore Robert",4.00
ENVS 22 (46021),Intro to Environmental Studies,"Democracy (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Vocation (Pathway), Civic Engagement",MTR 10:20 AM - 12:30pm,ONLINE,"Grudin, Theodore Robert",4.00
ENVS 22 (46021),Intro to Environmental Studies,"Democracy (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Vocation (Pathway), Civic Engagement",MTR 10:20 AM - 12:30pm,ONLINE,"Grudin, Theodore Robert",4.00
ENVS 22 (46021),Intro to Environmental Studies,"Democracy (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Vocation (Pathway), Civic Engagement",MTR 10:20 AM - 12:30pm,ONLINE,"Grudin, Theodore Robert",4.00
ENVS 22 (46021),Intro to Environmental Studies,"Democracy (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Vocation (Pathway), Civic Engagement",MTR 10:20 AM - 12:30pm,ONLINE,"Grudin, Theodore Robert",4.00
ENVS 22 (46021),Intro to Environmental Studies,"Democracy (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Vocation (Pathway), Civic Engagement",MTR 10:20 AM - 12:30pm,ONLINE,"Grudin, Theodore Robert",4.00
POLI 2 (46099),Intro to Comparative Politics,"Democracy (Pathway), Cultures and Ideas 3, Social Science",MWR 01:42 AM - 1:43am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 2 (46099),Intro to Comparative Politics,"Democracy (Pathway), Cultures and Ideas 3, Social Science",MWR 01:42 AM - 1:43am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 2 (46099),Intro to Comparative Politics,"Democracy (Pathway), Cultures and Ideas 3, Social Science",MWR 01:42 AM - 1:43am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 2 (46099),Intro to Comparative Politics,"Democracy (Pathway), Cultures and Ideas 3, Social Science",MWR 01:42 AM - 1:43am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 2 (46099),Intro to Comparative Politics,"Democracy (Pathway), Cultures and Ideas 3, Social Science",MWR 01:42 AM - 1:43am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 2 (46099),Intro to Comparative Politics,"Democracy (Pathway), Cultures and Ideas 3, Social Science",MWR 01:42 AM - 1:43am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 2 (46099),Intro to Comparative Politics,"Democracy (Pathway), Cultures and Ideas 3, Social Science",MWR 01:42 AM - 1:43am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 2 (46043),Intro to Comparative Politics,"Democracy (Pathway), Cultures and Ideas 3, Social Science",MWR 01:58 AM - 1:59am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 2 (46043),Intro to Comparative Politics,"Democracy (Pathway), Cultures and Ideas 3, Social Science",MWR 01:58 AM - 1:59am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 2 (46043),Intro to Comparative Politics,"Democracy (Pathway), Cultures and Ideas 3, Social Science",MWR 01:58 AM - 1:59am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 2 (46043),Intro to Comparative Politics,"Democracy (Pathway), Cultures and Ideas 3, Social Science",MWR 01:58 AM - 1:59am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 2 (46043),Intro to Comparative Politics,"Democracy (Pathway), Cultures and Ideas 3, Social Science",MWR 01:58 AM - 1:59am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 2 (46043),Intro to Comparative Politics,"Democracy (Pathway), Cultures and Ideas 3, Social Science",MWR 01:58 AM - 1:59am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 2 (46043),Intro to Comparative Politics,"Democracy (Pathway), Cultures and Ideas 3, Social Science",MWR 01:58 AM - 1:59am,ONLINE,"Faulve-Montojo, Kenneth Wilfred",4.00
POLI 150AW (46101),The Presidency,"Democracy (Pathway), Advanced Writing",MWR 01:46 AM - 1:47am,ONLINE,"Harrigan, Matthew Thomas",5.00
POLI 150AW (46101),The Presidency,"Democracy (Pathway), Advanced Writing",MWR 01:46 AM - 1:47am,ONLINE,"Harrigan, Matthew Thomas",5.00
POLI 150AW (46101),The Presidency,"Democracy (Pathway), Advanced Writing",MWR 01:46 AM - 1:47am,ONLINE,"Harrigan, Matthew Thomas",5.00
POLI 150AW (46101),The Presidency,"Democracy (Pathway), Advanced Writing",MWR 01:46 AM - 1:47am,ONLINE,"Harrigan, Matthew Thomas",5.00
POLI 150AW (46101),The Presidency,"Democracy (Pathway), Advanced Writing",MWR 01:46 AM - 1:47am,ONLINE,"Harrigan, Matthew Thomas",5.00
POLI 150AW (46101),The Presidency,"Democracy (Pathway), Advanced Writing",MWR 01:46 AM - 1:47am,ONLINE,"Harrigan, Matthew Thomas",5.00
POLI 150AW (46101),The Presidency,"Democracy (Pathway), Advanced Writing",MWR 01:46 AM - 1:47am,ONLINE,"Harrigan, Matthew Thomas",5.00
POLI 198A (46045),Public Sector Study & Intern,"Democracy (Pathway), Civic Engagement",MWR 02:02 AM - 2:03am,ONLINE,"Harrigan, Matthew Thomas",5.00
POLI 198A (46045),Public Sector Study & Intern,"Democracy (Pathway), Civic Engagement",MWR 02:02 AM - 2:03am,ONLINE,"Harrigan, Matthew Thomas",5.00
POLI 198A (46045),Public Sector Study & Intern,"Democracy (Pathway), Civic Engagement",MWR 02:02 AM - 2:03am,ONLINE,"Harrigan, Matthew Thomas",5.00
POLI 198A (46045),Public Sector Study & Intern,"Democracy (Pathway), Civic Engagement",MWR 02:02 AM - 2:03am,ONLINE,"Harrigan, Matthew Thomas",5.00
POLI 198A (46045),Public Sector Study & Intern,"Democracy (Pathway), Civic Engagement",MWR 02:02 AM - 2:03am,ONLINE,"Harrigan, Matthew Thomas",5.00
POLI 198A (46045),Public Sector Study & Intern,"Democracy (Pathway), Civic Engagement",MWR 02:02 AM - 2:03am,ONLINE,"Harrigan, Matthew Thomas",5.00
POLI 198A (46045),Public Sector Study & Intern,"Democracy (Pathway), Civic Engagement",MWR 02:02 AM - 2:03am,ONLINE,"Harrigan, Matthew Thomas",5.00
ANTH 50 (46004),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MTR 01:00 PM - 3:10pm,ONLINE,"Trist, Carolyn",4.00
ANTH 50 (46004),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MTR 01:00 PM - 3:10pm,ONLINE,"Trist, Carolyn",4.00
ANTH 50 (46004),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MTR 01:00 PM - 3:10pm,ONLINE,"Trist, Carolyn",4.00
ANTH 50 (46004),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MTR 01:00 PM - 3:10pm,ONLINE,"Trist, Carolyn",4.00
ANTH 50 (46004),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MTR 01:00 PM - 3:10pm,ONLINE,"Trist, Carolyn",4.00
ANTH 50 (46004),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MTR 01:00 PM - 3:10pm,ONLINE,"Trist, Carolyn",4.00
ANTH 50 (46004),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MTR 01:00 PM - 3:10pm,ONLINE,"Trist, Carolyn",4.00
ANTH 50 (46068),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"Anderson, Nathan",4.00
ANTH 50 (46068),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"Anderson, Nathan",4.00
ANTH 50 (46068),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"Anderson, Nathan",4.00
ANTH 50 (46068),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"Anderson, Nathan",4.00
ANTH 50 (46068),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"Anderson, Nathan",4.00
ANTH 50 (46068),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"Anderson, Nathan",4.00
ANTH 50 (46068),World Geography,"Design Thinking (Pathway), Feeding the World (Pathway), Sustainability (Pathway), Cultures and Ideas 3",MWR 01:04 AM - 1:05am,ONLINE,"Anderson, Nathan",4.00
COEN 21 (46169),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWR 01:10 AM - 1:11am,ONLINE,"Ogunfunmi, Tokunbo",4.00
COEN 21 (46169),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWR 01:10 AM - 1:11am,ONLINE,"Ogunfunmi, Tokunbo",4.00
COEN 21 (46169),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWR 01:10 AM - 1:11am,ONLINE,"Ogunfunmi, Tokunbo",4.00
COEN 21 (46169),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWR 01:10 AM - 1:11am,ONLINE,"Ogunfunmi, Tokunbo",4.00
COEN 21 (46169),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWR 01:10 AM - 1:11am,ONLINE,"Ogunfunmi, Tokunbo",4.00
COEN 21 (46169),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWR 01:10 AM - 1:11am,ONLINE,"Ogunfunmi, Tokunbo",4.00
COEN 21 (46169),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWR 01:10 AM - 1:11am,ONLINE,"Ogunfunmi, Tokunbo",4.00
COEN 21L (46170),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 05:00 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
COEN 21L (46170),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 05:00 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
COEN 21L (46170),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 05:00 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
COEN 21L (46170),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 05:00 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
COEN 21L (46170),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 05:00 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
COEN 21L (46170),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 05:00 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
COEN 21L (46170),Logic Design Lab,"Design Thinking (Pathway), The Digital Age (Pathway)",W 05:00 PM - 8pm,SCDI 4001,"Ogunfunmi, Tokunbo",1.00
COMM 12 (46014),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 01:14 AM - 1:15am,ONLINE,"Pustelnik, Grant",4.00
COMM 12 (46014),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 01:14 AM - 1:15am,ONLINE,"Pustelnik, Grant",4.00
COMM 12 (46014),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 01:14 AM - 1:15am,ONLINE,"Pustelnik, Grant",4.00
COMM 12 (46014),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 01:14 AM - 1:15am,ONLINE,"Pustelnik, Grant",4.00
COMM 12 (46014),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 01:14 AM - 1:15am,ONLINE,"Pustelnik, Grant",4.00
COMM 12 (46014),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 01:14 AM - 1:15am,ONLINE,"Pustelnik, Grant",4.00
COMM 12 (46014),Technology and Communication,"Design Thinking (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWR 01:14 AM - 1:15am,ONLINE,"Pustelnik, Grant",4.00
CSCI 10 (46017),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MTWR 03:20 PM - 5:30pm,SCDI 3301,"Shaghaghi, Navid",5.00
CSCI 10 (46017),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MTWR 03:20 PM - 5:30pm,SCDI 3301,"Shaghaghi, Navid",5.00
CSCI 10 (46017),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MTWR 03:20 PM - 5:30pm,SCDI 3301,"Shaghaghi, Navid",5.00
CSCI 10 (46017),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MTWR 03:20 PM - 5:30pm,SCDI 3301,"Shaghaghi, Navid",5.00
CSCI 10 (46017),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MTWR 03:20 PM - 5:30pm,SCDI 3301,"Shaghaghi, Navid",5.00
CSCI 10 (46017),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MTWR 03:20 PM - 5:30pm,SCDI 3301,"Shaghaghi, Navid",5.00
CSCI 10 (46017),Intro to Computer Science,"Design Thinking (Pathway), Paradigm Shifts (Pathway), The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MTWR 03:20 PM - 5:30pm,SCDI 3301,"Shaghaghi, Navid",5.00
ECON 1 (46149),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWR 10:20 AM - 12:30pm,LUCAS 206,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (46149),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWR 10:20 AM - 12:30pm,LUCAS 206,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (46149),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWR 10:20 AM - 12:30pm,LUCAS 206,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (46149),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWR 10:20 AM - 12:30pm,LUCAS 206,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (46149),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWR 10:20 AM - 12:30pm,LUCAS 206,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (46149),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWR 10:20 AM - 12:30pm,LUCAS 206,"Cameron-Loyd, Patricia Jane",4.00
ECON 1 (46149),Principles of Microeconomics,"Design Thinking (Pathway), Sustainability (Pathway), Social Science",MWR 10:20 AM - 12:30pm,LUCAS 206,"Cameron-Loyd, Patricia Jane",4.00
ELEN 21 (46171),Introduction to Logic Design,"Design Thinking (Pathway), The Digital Age (Pathway)",MWR 01:10 AM - 1:11am,ONLINE,"Ogunfunmi, Tokunbo",4.00
